tanggal,tn,tx,tavg,rh_avg,rr,source_file,month,day_of_year,rain3,rain3_valid_days,rain7,rain7_valid_days,rain14,rain14_valid_days,temp_range,rainfall_anomaly,score_rr,score_rain3,score_rain7,score_rain14,score_rh_avg,score_temp_range,fri,risk_level,confidence
2025-09-27,24.8,29.4,25.9,91.0,,laporan_iklim_harian-september-2025.xlsx,9,270,5.200000000000028,2,7.300000000000025,6,31.3,12,4.599999999999998,,,31.504065040650428,11.496062992126005,15.453194650817238,85.41666666666667,92.34693877551022,48.31344365114299,Medium,0.5952380952380952
2025-09-28,23.8,30.2,26.1,86.0,3.0,laporan_iklim_harian-september-2025.xlsx,9,271,4.400000000000029,2,8.200000000000024,6,33.7,12,6.399999999999999,62.57668711656442,12.0,29.87804878048783,12.91338582677167,16.641901931649336,75.0,83.16326530612245,36.30129761919662,Medium,0.7936507936507936
2025-09-29,22.7,30.4,25.5,88.0,15.4,laporan_iklim_harian-september-2025.xlsx,9,272,18.40000000000003,2,23.600000000000023,6,46.9,12,7.699999999999999,80.06134969325154,33.86666666666667,53.889943074003796,31.184947958366692,23.179791976225857,79.16666666666667,76.53061224489797,49.594968509579715,Medium,0.7936507936507936
2025-09-30,23.3,33.4,28.6,76.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,273,18.400000000000027,3,23.600000000000023,6,28.4,12,10.099999999999998,21.012269938650302,0.0,53.889943074003796,31.184947958366692,14.016840019811788,23.214285714285715,27.500000000000163,24.464557667679824,Low,0.9047619047619048
2025-10-01,24.8,31.1,26.7,83.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,274,15.400000000000029,3,23.600000000000023,6,25.7,12,6.300000000000001,21.012269938650302,0.0,51.04364326375712,31.184947958366692,12.679544328875682,60.0,83.6734693877551,37.705445687557265,Medium,0.9047619047619048
2025-10-02,22.0,33.4,27.4,82.0,5.5,laporan_iklim_harian-oktober-2025.xlsx,10,275,5.500000000000028,3,25.300000000000026,6,31.2,13,11.4,68.02147239263803,20.666666666666668,32.11382113821141,32.546036829463574,15.403665180782566,55.0,18.33333333333335,29.011702936806746,Low,0.9285714285714285
2025-10-03,22.4,32.3,26.1,78.0,,laporan_iklim_harian-oktober-2025.xlsx,10,276,5.500000000000028,2,23.900000000000027,5,31.2,12,9.9,,,32.11382113821141,31.42514011208967,15.403665180782566,31.25,32.50000000000009,29.65253568337867,Low,0.5595238095238095
2025-10-04,20.8,34.3,27.2,78.0,10.1,laporan_iklim_harian-oktober-2025.xlsx,10,277,15.600000000000028,2,34.00000000000003,6,41.3,12,13.499999999999996,74.079754601227,26.799999999999997,51.23339658444023,39.51160928742995,20.4061416542843,31.25,6.666666666666689,30.601534875430968,Low,0.7936507936507936
2025-10-05,22.5,31.4,25.2,92.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,278,10.100000000000028,2,31.000000000000025,6,39.2,12,8.899999999999999,21.012269938650302,0.0,41.463414634146346,37.10968775020016,19.366022783556218,87.5,56.25000000000007,37.358238367714925,Medium,0.7936507936507936
2025-10-06,22.0,32.0,26.9,82.0,15.8,laporan_iklim_harian-oktober-2025.xlsx,10,279,25.900000000000027,3,31.400000000000027,6,55.0,12,10.0,80.75153374233128,34.4,61.00569259962049,37.429943955164134,27.322834645669293,55.0,30.000000000000107,41.897913577765664,Medium,0.9047619047619048
2025-10-07,22.4,32.4,26.6,80.0,0.8,laporan_iklim_harian-oktober-2025.xlsx,10,280,16.60000000000003,3,32.200000000000024,6,55.8,12,10.0,50.61349693251533,3.2,52.182163187855785,38.07045636509207,27.742782152230973,43.75,30.000000000000107,30.783779307558085,Low,0.9047619047619048
2025-10-08,22.2,33.5,27.1,78.0,17.5,laporan_iklim_harian-oktober-2025.xlsx,10,281,34.10000000000003,3,49.70000000000002,6,73.3,12,11.3,82.28527607361963,36.666666666666664,68.78557874762808,51.67310167310166,36.92913385826772,31.25,18.888888888888903,41.88849438631764,Medium,0.9047619047619048
2025-10-09,22.4,30.5,26.9,83.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,282,18.30000000000003,3,44.20000000000002,6,69.5,12,8.100000000000001,21.012269938650302,0.0,53.79506641366224,47.6781425140112,34.93438320209974,60.0,72.91666666666664,41.341672980044095,Medium,0.9047619047619048
2025-10-10,23.6,31.6,27.1,85.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,283,17.50000000000003,3,44.20000000000002,7,68.1,12,8.0,21.012269938650302,0.0,53.036053130929794,47.6781425140112,34.199475065616795,70.0,75.0,42.928879509849324,Medium,0.9523809523809524
2025-10-11,23.5,36.0,29.4,69.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,284,0.0,3,34.10000000000002,7,68.1,13,12.5,21.012269938650302,0.0,0.0,39.59167333867093,34.199475065616795,10.714285714285715,12.222222222222232,12.799174697838513,Low,0.9761904761904763
2025-10-12,23.2,31.5,25.0,93.0,7.8,laporan_iklim_harian-oktober-2025.xlsx,10,285,7.800000000000028,3,41.90000000000002,7,72.89999999999999,13,8.3,71.77914110429448,23.733333333333334,36.788617886178876,45.83666933546837,36.71916010498687,89.58333333333333,68.75,47.58847332138805,Medium,0.9761904761904763
2025-10-13,22.6,32.6,27.0,81.0,13.9,laporan_iklim_harian-oktober-2025.xlsx,10,286,21.700000000000028,3,40.00000000000003,7,71.39999999999999,13,10.0,78.52760736196319,31.866666666666667,57.020872865275145,44.31545236188951,35.93175853018372,50.0,30.000000000000107,41.61133494702351,Medium,0.9761904761904763
2025-10-14,23.2,34.0,27.1,84.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,287,21.70000000000003,3,39.20000000000002,7,71.39999999999999,13,10.8,21.012269938650302,0.0,57.020872865275145,43.67493995196156,35.93175853018372,65.0,21.666666666666686,34.54859141886764,Medium,0.9761904761904763
2025-10-15,22.6,33.9,27.1,83.0,1.2,laporan_iklim_harian-oktober-2025.xlsx,10,288,15.100000000000028,3,22.900000000000023,7,72.6,13,11.299999999999995,52.99079754601227,4.8,50.75901328273245,30.62449959967974,36.56167979002625,60.0,18.888888888888932,31.434978908834413,Low,0.9761904761904763
2025-10-16,23.2,32.9,26.8,86.0,0.4,laporan_iklim_harian-oktober-2025.xlsx,10,289,1.6000000000000305,3,23.300000000000026,7,67.5,13,9.7,47.23926380368098,1.6,20.000000000000256,30.944755804643716,33.884514435695536,75.0,37.500000000000114,29.30516481426618,Low,0.9761904761904763
2025-10-17,24.0,32.9,27.5,82.0,55.6,laporan_iklim_harian-oktober-2025.xlsx,10,290,57.20000000000003,3,78.90000000000003,7,123.1,14,8.899999999999999,96.31901840490798,72.24,78.27463395330432,70.46332046332047,59.215396002960766,55.0,56.25000000000007,66.89346446045502,High,1.0
2025-10-18,23.2,34.4,28.3,74.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,291,56.00000000000003,3,78.90000000000003,7,113.0,14,11.2,21.012269938650302,0.0,78.0371982588049,70.46332046332047,55.47742413027387,19.642857142857142,19.444444444444468,37.58777537238168,Medium,1.0
2025-10-19,23.3,31.5,27.0,84.0,18.9,laporan_iklim_harian-oktober-2025.xlsx,10,292,74.50000000000003,3,90.00000000000003,7,131.9,14,8.2,83.58895705521472,38.53333333333333,81.69766521567075,75.47838412473423,62.47224278312361,65.0,70.83333333333336,63.916848273489975,Medium,1.0
2025-10-20,22.6,31.4,26.9,86.0,0.2,laporan_iklim_harian-oktober-2025.xlsx,10,293,19.100000000000023,3,76.30000000000003,7,116.29999999999998,14,8.799999999999997,44.47852760736196,0.8,54.55407969639468,68.79021879021879,56.69874167283493,75.0,58.33333333333343,47.09922292509526,Medium,1.0
2025-10-21,24.0,33.6,27.3,83.0,0.9,laporan_iklim_harian-oktober-2025.xlsx,10,294,20.00000000000003,3,77.20000000000002,7,116.4,14,9.6,51.45705521472392,3.6,55.40796963946869,69.36936936936937,56.73575129533679,60.0,40.0000000000001,43.06057446283284,Medium,1.0
2025-10-22,23.2,32.0,27.6,81.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,295,1.1000000000000285,3,76.00000000000001,7,98.9,14,8.8,21.012269938650302,0.0,13.75000000000027,68.59716859716859,50.259067357512954,50.0,58.33333333333336,34.315482025326645,Medium,1.0
2025-10-23,24.6,32.8,28.2,73.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,296,0.9000000000000286,3,75.60000000000002,7,98.9,14,8.199999999999996,21.012269938650302,0.0,11.250000000000286,68.33976833976834,50.259067357512954,17.857142857142858,70.83333333333343,30.830443415288045,Low,1.0
2025-10-24,25.0,34.6,27.8,77.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,297,0.0,3,20.00000000000003,7,98.9,14,9.6,21.012269938650302,0.0,0.0,28.302642113690954,50.259067357512954,25.0,40.0000000000001,19.021303052804953,Low,1.0
2025-10-25,22.5,34.8,28.6,71.0,0.2,laporan_iklim_harian-oktober-2025.xlsx,10,298,0.2000000000000284,3,20.200000000000028,7,99.1,14,12.299999999999995,44.47852760736196,0.8,2.5000000000003393,28.46277021617294,50.33308660251665,14.285714285714286,13.33333333333337,14.145581335534823,Low,1.0
2025-10-26,23.0,35.7,29.0,66.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,299,0.2000000000000284,3,1.3000000000000285,7,91.3,14,12.700000000000005,21.012269938650302,0.0,2.5000000000003393,2.0472440944882306,46.37795275590551,5.357142857142858,11.111111111111093,7.915119985001946,Low,1.0
2025-10-27,24.0,34.8,29.5,71.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,300,0.2000000000000284,3,1.1000000000000285,7,77.4,14,10.799999999999995,21.012269938650302,0.0,2.5000000000003393,1.7322834645669711,39.08136482939633,14.285714285714286,21.666666666666714,10.060836145481897,Low,1.0
2025-10-28,25.2,36.4,29.9,64.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,301,0.0,3,0.2000000000000284,7,77.4,14,11.2,21.012269938650302,0.0,0.0,0.3149606299213041,39.08136482939633,1.7857142857142858,19.444444444444468,7.139904386951642,Low,1.0
2025-10-29,24.6,33.0,27.8,69.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,302,0.0,3,0.2000000000000284,7,76.2,14,8.399999999999999,21.012269938650302,0.0,0.0,0.3149606299213041,38.4514435695538,10.714285714285715,66.66666666666671,15.499531308586441,Low,1.0
2025-10-30,23.2,37.0,29.5,63.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,303,0.0,3,0.2000000000000284,7,75.8,14,13.8,21.012269938650302,0.0,0.0,0.3149606299213041,38.24146981627297,0.0,4.9999999999999964,4.621391076115492,Low,1.0
2025-10-31,23.4,35.4,29.2,67.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,304,0.0,3,0.2000000000000284,7,20.199999999999992,14,12.0,21.012269938650302,0.0,0.0,0.3149606299213041,9.955423476968793,7.142857142857143,15.000000000000012,4.364215013613649,Low,1.0
2025-11-01,24.7,35.7,30.0,69.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,305,0.0,3,0.0,7,20.199999999999992,14,11.000000000000004,21.012269938650302,0.0,0.0,0.0,9.955423476968793,10.714285714285715,20.555555555555557,5.6860185381730695,Low,1.0
2025-11-02,24.4,33.0,28.3,82.0,30.5,laporan_iklim_harian-november-2025.xlsx,11,306,30.50000000000003,3,30.50000000000003,7,31.799999999999997,14,8.600000000000001,90.03067484662577,50.5,65.37001897533207,36.709367493995195,15.70084200099059,55.0,62.5,50.40049311926476,Medium,1.0
2025-11-03,22.0,34.0,27.7,76.0,8.6,laporan_iklim_harian-november-2025.xlsx,11,307,39.10000000000003,3,39.10000000000003,7,40.2,14,12.0,72.85276073619632,24.799999999999997,73.52941176470588,43.59487590072058,19.861317483902926,23.214285714285715,15.000000000000012,35.16338834358241,Medium,1.0
2025-11-04,23.7,33.8,28.1,78.0,11.7,laporan_iklim_harian-november-2025.xlsx,11,308,50.800000000000026,3,50.800000000000026,7,50.99999999999999,14,10.099999999999998,76.15030674846625,28.93333333333333,77.00831024930748,52.38095238095238,25.22309711286089,31.25,27.500000000000163,41.8269479516238,Medium,1.0
2025-11-05,24.5,35.2,28.6,73.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,309,20.300000000000026,3,50.800000000000026,7,50.99999999999999,14,10.700000000000005,21.012269938650302,0.0,55.692599620493354,52.38095238095238,25.22309711286089,17.857142857142858,22.222222222222218,27.529877254432378,Low,1.0
2025-11-06,23.0,35.1,28.9,71.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,310,11.700000000000028,3,50.800000000000026,7,50.99999999999999,14,12.1,21.012269938650302,0.0,44.71544715447155,52.38095238095238,25.22309711286089,14.285714285714286,14.444444444444459,23.632065808847067,Low,1.0
2025-11-07,23.3,33.3,28.1,68.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,311,0.0,3,50.800000000000026,7,50.99999999999999,14,9.999999999999996,21.012269938650302,0.0,0.0,52.38095238095238,25.22309711286089,8.928571428571429,30.000000000000195,16.21873828271469,Low,1.0
2025-11-08,22.6,35.2,27.9,69.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,312,0.0,3,50.800000000000026,7,50.79999999999999,14,12.6,21.012269938650302,0.0,0.0,52.38095238095238,25.11811023622047,10.714285714285715,11.666666666666679,13.726096737907763,Low,1.0
2025-11-09,22.6,33.4,28.3,68.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,313,0.0,3,20.300000000000026,7,50.79999999999999,14,10.799999999999995,21.012269938650302,0.0,0.0,28.54283426741393,25.11811023622047,8.928571428571429,21.666666666666714,11.382521878019858,Low,1.0
2025-11-10,24.8,33.9,28.7,70.0,,laporan_iklim_harian-november-2025.xlsx,11,314,0.0,2,11.700000000000026,6,50.79999999999999,13,9.099999999999998,,,0.0,18.42519685039371,25.11811023622047,12.5,52.083333333333435,19.950787401574825,Low,0.6130952380952381
2025-11-11,24.0,33.8,28.8,68.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,315,0.0,2,0.0,6,50.79999999999999,13,9.799999999999995,21.012269938650302,0.0,0.0,0.0,25.11811023622047,8.928571428571429,35.00000000000021,9.101096737907794,Low,0.8174603174603176
2025-11-12,24.0,33.8,28.2,71.0,1.4,laporan_iklim_harian-november-2025.xlsx,11,316,1.4000000000000283,2,1.4000000000000283,6,52.19999999999999,13,9.799999999999995,54.44785276073619,5.6,17.500000000000245,2.20472440944886,25.85301837270341,14.285714285714286,35.00000000000021,15.208867641544895,Low,0.8174603174603176
2025-11-13,24.3,31.9,27.7,76.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,317,1.4000000000000283,3,1.4000000000000283,6,52.19999999999999,13,7.599999999999998,21.012269938650302,0.0,17.500000000000245,2.20472440944886,25.85301837270341,23.214285714285715,77.04081632653063,21.454275804810173,Low,0.9285714285714285
2025-11-14,23.2,34.2,27.3,79.0,7.2,laporan_iklim_harian-november-2025.xlsx,11,318,8.600000000000028,3,8.600000000000028,6,59.39999999999999,13,11.000000000000004,70.62883435582822,22.933333333333334,38.41463414634148,13.543307086614195,29.63254593175853,37.5,20.555555555555557,27.119344152102943,Low,0.9285714285714285
2025-11-15,24.1,31.0,26.7,82.0,0.6,laporan_iklim_harian-november-2025.xlsx,11,319,7.800000000000028,3,9.20000000000003,6,59.99999999999999,13,6.899999999999999,49.15644171779141,2.4,36.788617886178876,14.488188976377975,29.947506561679788,55.0,80.61224489795919,33.46753931455433,Medium,0.9285714285714285
2025-11-16,22.9,29.4,25.7,92.0,9.7,laporan_iklim_harian-november-2025.xlsx,11,320,17.50000000000003,3,18.900000000000027,6,39.19999999999999,13,6.5,73.61963190184049,26.266666666666666,53.036053130929794,27.421937550040035,19.36602278355621,87.5,82.65306122448979,48.74672938738772,Medium,0.9285714285714285
2025-11-17,23.0,33.4,25.8,89.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,321,10.300000000000027,3,18.900000000000027,7,30.599999999999987,13,10.4,21.012269938650302,0.0,41.869918699187,27.421937550040035,15.106488360574536,81.25,23.88888888888891,29.76875654173419,Low,0.9761904761904763
2025-11-18,23.8,33.6,28.2,75.0,3.0,laporan_iklim_harian-november-2025.xlsx,11,322,12.700000000000028,3,21.900000000000027,7,21.89999999999999,13,9.8,62.57668711656442,12.0,46.7479674796748,29.823859087269817,10.797424467558194,21.42857142857143,35.00000000000008,26.367200520066977,Low,0.9761904761904763
2025-11-19,23.8,33.0,27.8,76.0,0.5,laporan_iklim_harian-november-2025.xlsx,11,323,3.5000000000000284,3,21.00000000000003,7,22.39999999999999,13,9.2,48.2361963190184,2.0,28.048780487804905,29.103282626100885,11.045071817731547,23.214285714285715,50.00000000000007,22.561898530392135,Low,0.9761904761904763
2025-11-20,23.8,33.8,27.9,77.0,4.6,laporan_iklim_harian-november-2025.xlsx,11,324,8.100000000000028,3,25.60000000000003,7,26.999999999999996,13,9.999999999999996,66.87116564417178,18.4,37.39837398373985,32.786228983186554,13.323427439326398,25.0,30.000000000000195,26.57995188815862,Low,0.9761904761904763
2025-11-21,23.8,33.5,27.6,82.0,36.8,laporan_iklim_harian-november-2025.xlsx,11,325,41.90000000000003,3,55.20000000000002,7,63.79999999999999,13,9.7,91.64110429447852,56.8,75.24732884843688,55.212355212355206,31.942257217847764,55.0,37.500000000000114,54.600544773325446,Medium,0.9761904761904763
2025-11-22,24.2,32.0,27.4,80.0,1.4,laporan_iklim_harian-november-2025.xlsx,11,326,42.800000000000026,3,56.00000000000002,7,65.19999999999999,13,7.800000000000001,54.44785276073619,5.6,75.42540561931143,55.72715572715572,32.677165354330704,43.75,76.0204081632653,46.077432242858514,Medium,0.9761904761904763
2025-11-23,24.2,33.8,28.6,74.0,0.8,laporan_iklim_harian-november-2025.xlsx,11,327,39.00000000000003,3,47.10000000000003,7,65.99999999999999,13,9.599999999999998,50.61349693251533,3.2,73.43453510436433,50.0,33.09711286089238,19.642857142857142,40.00000000000014,35.2430468783907,Medium,0.9761904761904763
2025-11-24,24.0,32.6,28.0,78.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,328,2.2000000000000286,3,47.10000000000003,7,65.99999999999999,14,8.600000000000001,21.012269938650302,0.0,25.406504065040682,50.0,33.09711286089238,31.25,62.5,29.953512099097374,Low,1.0
2025-11-25,24.3,31.5,27.1,81.0,1.5,laporan_iklim_harian-november-2025.xlsx,11,329,2.300000000000028,3,45.60000000000003,7,67.49999999999999,14,7.199999999999999,55.52147239263804,6.0,25.609756097561007,48.79903923138511,33.88451443569553,50.0,79.08163265306123,36.692503445748706,Medium,1.0
2025-11-26,24.4,32.4,26.7,82.0,0.5,laporan_iklim_harian-november-2025.xlsx,11,330,2.0000000000000284,3,45.60000000000003,7,66.59999999999998,14,8.0,48.2361963190184,2.0,25.000000000000032,48.79903923138511,33.41207349081364,55.0,75.0,35.661063233789136,Medium,1.0
2025-11-27,23.8,28.2,25.8,86.0,3.3,laporan_iklim_harian-november-2025.xlsx,11,331,5.300000000000028,3,44.300000000000026,7,69.89999999999998,14,4.399999999999999,63.80368098159509,13.2,31.707317073170756,47.758206565252195,35.144356955380566,75.0,93.36734693877553,45.57473213577637,Medium,1.0
2025-11-28,23.4,30.3,25.8,82.0,,laporan_iklim_harian-november-2025.xlsx,11,332,3.800000000000028,2,7.500000000000028,6,62.69999999999998,13,6.900000000000002,,,28.65853658536588,11.81102362204727,31.36482939632545,55.0,80.61224489795917,41.30890737960892,Medium,0.6130952380952381
2025-11-29,23.0,34.0,27.5,75.0,1.0,laporan_iklim_harian-november-2025.xlsx,11,333,4.300000000000028,2,7.100000000000028,6,63.09999999999999,13,11.0,51.99386503067485,4.0,29.674796747967505,11.18110236220475,31.574803149606293,21.42857142857143,20.555555555555575,18.067224066503893,Low,0.8174603174603176
2025-11-30,23.7,32.6,27.1,79.0,0.3,laporan_iklim_harian-november-2025.xlsx,11,334,1.3000000000000285,2,6.600000000000028,6,53.69999999999999,13,8.900000000000002,46.08895705521473,1.2,16.250000000000256,10.393700787401603,26.640419947506558,37.5,56.25,21.83559711286095,Low,0.8174603174603176
2025-12-01,24.0,33.9,28.9,77.0,0.0,laporan_iklim_harian-desember-2025.xlsx,12,335,1.3000000000000285,3,6.600000000000028,6,53.69999999999999,13,9.9,21.012269938650302,0.0,16.250000000000256,10.393700787401603,26.640419947506558,25.0,32.50000000000009,16.098097112860962,Low,0.9285714285714285
2025-12-02,21.8,32.8,26.4,86.0,14.8,laporan_iklim_harian-desember-2025.xlsx,12,336,15.10000000000003,3,19.900000000000027,6,65.5,13,10.999999999999996,79.06441717791411,33.06666666666666,50.75901328273245,28.222578062449962,32.83464566929134,75.0,20.555555555555596,40.26865393284312,Medium,0.9285714285714285
2025-12-03,22.0,32.5,26.6,84.0,24.7,laporan_iklim_harian-desember-2025.xlsx,12,337,39.50000000000003,3,44.10000000000003,6,89.69999999999999,13,10.5,87.19325153374233,44.7,73.9089184060721,47.59807846277022,45.538057742782144,65.0,23.333333333333357,50.900301224908176,Medium,0.9285714285714285
2025-12-04,22.9,27.5,24.9,93.0,23.9,laporan_iklim_harian-desember-2025.xlsx,12,338,63.40000000000003,3,64.70000000000003,6,109.0,13,4.600000000000001,86.04294478527608,43.9,79.50138504155125,61.32561132561133,53.99703923019985,89.58333333333333,92.3469387755102,68.76336344649846,High,0.9285714285714285
